Date,Body,TransactionID,Amount,Category
09/13/2024,"TxId: 57207221830. Your payment of 1,500 RWF to Alex Doe 22803 has been completed at 2024-09-13 18:36:22. Your new balance: 20,560 RWF. Fee was 0 RWF.",57207221830,"1,500",Payments to Code Holders
09/13/2024,"*165*S*5000 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-09-13 18:45:49 . Fee was: 100 RWF. New balance: 15460 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
09/13/2024,"TxId: 72944989836. Your payment of 1,500 RWF to Alex Doe 31890 has been completed at 2024-09-13 19:11:06. Your new balance: 13,960 RWF. Fee was 0 RWF.",72944989836,"1,500",Payments to Code Holders
09/13/2024,"*165*S*1000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-09-13 20:06:26 . Fee was: 20 RWF. New balance: 12940 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
09/13/2024,"*165*S*2500 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-09-13 22:18:35 . Fee was: 100 RWF. New balance: 10340 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2500,Transfers to Mobile Numbers
09/13/2024,"TxId: 97178498053. Your payment of 5,300 RWF to Jane Smith 63271 has been completed at 2024-09-13 22:54:52. Your new balance: 5,040 RWF. Fee was 0 RWF.",97178498053,"5,300",Payments to Code Holders
09/13/2024,You have received 1300 RWF from Robert Brown (*********711) on your mobile money account at 2024-09-13 22:55:34. Message from sender: . Your new balance:6340 RWF. Financial Transaction Id: 11967814854.,,1300,Incoming Money
09/13/2024,"*165*S*700 RWF transferred to Alex Doe (250791666666) from 36521838 at 2024-09-13 23:16:08 . Fee was: 20 RWF. New balance: 5620 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,700,Transfers to Mobile Numbers
09/13/2024,"*165*S*700 RWF transferred to Linda Green (250789888888) from 36521838 at 2024-09-13 23:16:45 . Fee was: 20 RWF. New balance: 4900 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,700,Transfers to Mobile Numbers
09/14/2024,"*165*S*2000 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-09-14 07:07:10 . Fee was: 100 RWF. New balance: 2800 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
09/14/2024,"TxId: 80693378371. Your payment of 2,000 RWF to Robert Brown 72729 has been completed at 2024-09-14 07:55:18. Your new balance: 800 RWF. Fee was 0 RWF.",80693378371,"2,000",Payments to Code Holders
09/14/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-09-14 11:57:49. Your NEW BALANCE :50800 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
09/14/2024,"TxId: 77217198389. Your payment of 1,200 RWF to Linda Green 28799 has been completed at 2024-09-14 11:58:38. Your new balance: 49,600 RWF. Fee was 0 RWF.",77217198389,"1,200",Payments to Code Holders
09/14/2024,"*165*S*42000 RWF transferred to Linda Green (250788999999) from 36521838 at 2024-09-14 12:40:13 . Fee was: 250 RWF. New balance: 7350 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,42000,Transfers to Mobile Numbers
09/14/2024,"*165*S*3000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-09-14 15:14:51 . Fee was: 100 RWF. New balance: 4250 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3000,Transfers to Mobile Numbers
09/14/2024,"TxId: 91279986205. Your payment of 2,000 RWF to Jane Smith 75402 has been completed at 2024-09-14 16:16:43. Your new balance: 2,250 RWF. Fee was 0 RWF.",91279986205,"2,000",Payments to Code Holders
09/14/2024,*113*R*A bank deposit of 100000 RWF has been added to your mobile money account at 2024-09-14 18:04:48. Your NEW BALANCE :102250 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,100000,Incoming Money
09/14/2024,"TxId: 28826953210. Your payment of 50,000 RWF to Samuel Carter 28438 has been completed at 2024-09-14 18:05:15. Your new balance: 52,250 RWF. Fee was 0 RWF.",28826953210,"50,000",Payments to Code Holders
09/14/2024,"TxId: 17948439353. Your payment of 3,000 RWF to Alex Doe 97683 has been completed at 2024-09-14 18:05:54. Your new balance: 49,250 RWF. Fee was 0 RWF.",17948439353,"3,000",Payments to Code Holders
09/14/2024,"TxId: 36356336397. Your payment of 13,500 RWF to Robert Brown 38807 has been completed at 2024-09-14 19:51:12. Your new balance: 35,750 RWF. Fee was 0 RWF.",36356336397,"13,500",Payments to Code Holders
09/14/2024,"TxId: 69586541013. Your payment of 500 RWF to Alex Doe 72148 has been completed at 2024-09-14 19:51:47. Your new balance: 35,250 RWF. Fee was 0 RWF.",69586541013,500,Payments to Code Holders
09/15/2024,"*164*S*Y'ello,A transaction of 10500 RWF by ESICIA LTD KPAY on your MOMO account was successfully completed at 2024-09-15 22:59:03. Message from debit receiver: 1727901172643392758074144. Your new balance:24750 RWF. Fee was 0 RWF. Financial Transaction Id: 15747282067. External Transaction Id: E42267291KPY1726433927.*EN#",,10500,Transfers to Mobile Numbers
09/16/2024,"*165*S*20000 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-09-16 09:56:51 . Fee was: 250 RWF. New balance: 4500 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,20000,Transfers to Mobile Numbers
09/16/2024,"TxId: 94012583928. Your payment of 4,500 RWF to Linda Green 64137 has been completed at 2024-09-16 13:42:40. Your new balance: 0 RWF. Fee was 0 RWF.",94012583928,"4,500",Payments to Code Holders
09/16/2024,*113*R*A bank deposit of 12000 RWF has been added to your mobile money account at 2024-09-16 17:58:53. Your NEW BALANCE :12000 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,12000,Incoming Money
09/16/2024,"*165*S*10000 RWF transferred to Robert Brown (250790777777) from 36521838 at 2024-09-16 17:59:35 . Fee was: 100 RWF. New balance: 1900 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
09/17/2024,"*165*S*1800 RWF transferred to Alex Doe (250788999999) from 36521838 at 2024-09-17 12:27:51 . Fee was: 100 RWF. New balance: 0 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1800,Transfers to Mobile Numbers
09/17/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-09-17 13:41:10. Your NEW BALANCE :50000 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
09/17/2024,"TxId: 37418547572. Your payment of 3,500 RWF to Samuel Carter 71202 has been completed at 2024-09-17 13:41:36. Your new balance: 46,500 RWF. Fee was 0 RWF.",37418547572,"3,500",Payments to Code Holders
09/17/2024,"*165*S*12000 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-09-17 18:59:29 . Fee was: 250 RWF. New balance: 34250 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,12000,Transfers to Mobile Numbers
09/17/2024,"*165*S*2000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-09-17 18:59:56 . Fee was: 100 RWF. New balance: 32150 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
09/17/2024,"*165*S*8000 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-09-17 19:01:11 . Fee was: 100 RWF. New balance: 24050 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,8000,Transfers to Mobile Numbers
09/17/2024,"TxId: 31576458916. Your payment of 1,000 RWF to Alex Doe 32980 has been completed at 2024-09-17 20:28:01. Your new balance: 23,050 RWF. Fee was 0 RWF.",31576458916,"1,000",Payments to Code Holders
09/17/2024,"TxId: 36553832778. Your payment of 5,200 RWF to Jane Smith 25602 has been completed at 2024-09-17 20:52:40. Your new balance: 17,850 RWF. Fee was 0 RWF.",36553832778,"5,200",Payments to Code Holders
09/18/2024,*162*TxId:15783543056*S*Your payment of 5000 RWF to Bundles and Packs with token  has been completed at 2024-09-18 14:17:11. Fee was 0 RWF. Your new balance: 12850 RWF . Message: - -. *EN#,,5000,Payments to Code Holders
09/18/2024,"Yello!Umaze kugura 5,000FRW(7GB) igura 5,000 RWF",,"5,000",Internet and Voice Bundle Purchases
09/18/2024,"*165*S*2000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-09-18 14:23:38 . Fee was: 100 RWF. New balance: 10750 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,2000,Transfers to Mobile Numbers
09/18/2024,"TxId: 67555624275. Your payment of 3,000 RWF to Jane Smith 31472 has been completed at 2024-09-18 14:33:31. Your new balance: 7,750 RWF. Fee was 0 RWF.",67555624275,"3,000",Payments to Code Holders
09/18/2024,"TxId: 89855734028. Your payment of 2,500 RWF to Linda Green 15747 has been completed at 2024-09-18 20:16:35. Your new balance: 5,250 RWF. Fee was 0 RWF.",89855734028,"2,500",Payments to Code Holders
09/18/2024,"TxId: 82996055356. Your payment of 2,100 RWF to Samuel Carter 27184 has been completed at 2024-09-18 21:03:03. Your new balance: 3,150 RWF. Fee was 0 RWF.",82996055356,"2,100",Payments to Code Holders
09/18/2024,*113*R*A bank deposit of 20000 RWF has been added to your mobile money account at 2024-09-18 22:39:11. Your NEW BALANCE :23150 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,20000,Incoming Money
09/18/2024,"TxId: 97916279369. Your payment of 4,000 RWF to Samuel Carter 33416 has been completed at 2024-09-18 22:41:17. Your new balance: 19,150 RWF. Fee was 0 RWF.",97916279369,"4,000",Payments to Code Holders
09/18/2024,"*165*S*1000 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-09-18 23:07:50 . Fee was: 20 RWF. New balance: 18130 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
09/19/2024,"*165*S*10000 RWF transferred to Samuel Carter (250789888888) from 36521838 at 2024-09-19 01:15:49 . Fee was: 100 RWF. New balance: 8030 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10000,Transfers to Mobile Numbers
09/19/2024,"*165*S*1500 RWF transferred to Alex Doe (250788999999) from 36521838 at 2024-09-19 09:09:32 . Fee was: 100 RWF. New balance: 6430 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1500,Transfers to Mobile Numbers
09/19/2024,"TxId: 48524994396. Your payment of 3,500 RWF to Samuel Carter 96667 has been completed at 2024-09-19 13:52:14. Your new balance: 2,930 RWF. Fee was 0 RWF.",48524994396,"3,500",Payments to Code Holders
09/19/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-09-19 15:26:11. Your NEW BALANCE :52930 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
09/19/2024,"TxId: 78688834340. Your payment of 14,100 RWF to Jane Smith 20307 has been completed at 2024-09-19 15:26:32. Your new balance: 38,830 RWF. Fee was 0 RWF.",78688834340,"14,100",Payments to Code Holders
09/19/2024,"TxId: 60193532268. Your payment of 1,300 RWF to Jane Smith 94080 has been completed at 2024-09-19 20:48:28. Your new balance: 37,530 RWF. Fee was 0 RWF.",60193532268,"1,300",Payments to Code Holders
09/19/2024,You have received 5000 RWF from Linda Green (*********711) on your mobile money account at 2024-09-19 21:17:46. Message from sender: . Your new balance:42530 RWF. Financial Transaction Id: 93881514225.,,5000,Incoming Money
09/20/2024,"TxId: 60158780091. Your payment of 40,000 RWF to Robert Brown 90615 has been completed at 2024-09-20 09:04:24. Your new balance: 2,530 RWF. Fee was 0 RWF.",60158780091,"40,000",Payments to Code Holders
09/20/2024,"TxId: 35202815280. Your payment of 2,500 RWF to Jane Smith 35376 has been completed at 2024-09-20 13:56:57. Your new balance: 30 RWF. Fee was 0 RWF.",35202815280,"2,500",Payments to Code Holders
09/20/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-09-20 18:27:28. Your NEW BALANCE :50030 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
09/20/2024,"*165*S*5000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-09-20 19:26:11 . Fee was: 100 RWF. New balance: 44930 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,5000,Transfers to Mobile Numbers
09/20/2024,"TxId: 32371477638. Your payment of 3,300 RWF to Jane Smith 67795 has been completed at 2024-09-20 20:45:24. Your new balance: 41,630 RWF. Fee was 0 RWF.",32371477638,"3,300",Payments to Code Holders
09/21/2024,"TxId: 15188663338. Your payment of 3,000 RWF to Samuel Carter 14192 has been completed at 2024-09-21 13:55:34. Your new balance: 38,630 RWF. Fee was 0 RWF.",15188663338,"3,000",Payments to Code Holders
09/21/2024,"TxId: 46064965737. Your payment of 700 RWF to Robert Brown 76517 has been completed at 2024-09-21 14:02:35. Your new balance: 37,930 RWF. Fee was 0 RWF.",46064965737,700,Payments to Code Holders
09/21/2024,"*165*S*1000 RWF transferred to Alex Doe (250790777777) from 36521838 at 2024-09-21 14:45:36 . Fee was: 20 RWF. New balance: 36910 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
09/21/2024,"*165*S*1000 RWF transferred to Linda Green (250791666666) from 36521838 at 2024-09-21 14:46:30 . Fee was: 20 RWF. New balance: 35890 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
09/21/2024,"*165*S*1000 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-09-21 15:22:14 . Fee was: 20 RWF. New balance: 34870 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1000,Transfers to Mobile Numbers
09/21/2024,"*143*R*Y'ello, the transaction with amount 14200 RWF for ESICIA LTD with message: 1734874172692585358074144 failed at 2024-09-21 15:49:01 .Please Contact MobileMoney HelpLine for Assistance.Thank you for using MTN MobileMoney.*EN#",,14200,Failed
09/21/2024,"*165*S*18500 RWF transferred to Jane Smith (250789888888) from 36521838 at 2024-09-21 16:48:24 . Fee was: 250 RWF. New balance: 16120 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,18500,Transfers to Mobile Numbers
09/22/2024,"*165*S*500 RWF transferred to Robert Brown (250789888888) from 36521838 at 2024-09-22 13:20:03 . Fee was: 20 RWF. New balance: 15600 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,500,Transfers to Mobile Numbers
09/22/2024,*113*R*A bank deposit of 50000 RWF has been added to your mobile money account at 2024-09-22 13:38:06. Your NEW BALANCE :65600 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,50000,Incoming Money
09/22/2024,"TxId: 13372675354. Your payment of 28,700 RWF to Jane Smith 65293 has been completed at 2024-09-22 13:39:35. Your new balance: 36,900 RWF. Fee was 0 RWF.",13372675354,"28,700",Payments to Code Holders
09/22/2024,"TxId: 17063216498. Your payment of 700 RWF to Robert Brown 81980 has been completed at 2024-09-22 13:52:44. Your new balance: 36,200 RWF. Fee was 0 RWF.",17063216498,700,Payments to Code Holders
09/22/2024,"*165*S*3000 RWF transferred to Jane Smith (250788999999) from 36521838 at 2024-09-22 13:55:22 . Fee was: 100 RWF. New balance: 33100 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,3000,Transfers to Mobile Numbers
09/22/2024,"*165*S*15000 RWF transferred to Linda Green (250790777777) from 36521838 at 2024-09-22 15:40:17 . Fee was: 250 RWF. New balance: 17850 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15000,Transfers to Mobile Numbers
09/22/2024,You have received 15000 RWF from Jane Smith (*********711) on your mobile money account at 2024-09-22 15:45:32. Message from sender: . Your new balance:32850 RWF. Financial Transaction Id: 35450739966.,,15000,Incoming Money
09/22/2024,"*165*S*15000 RWF transferred to Robert Brown (250791666666) from 36521838 at 2024-09-22 15:50:50 . Fee was: 250 RWF. New balance: 17600 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15000,Transfers to Mobile Numbers
09/22/2024,"TxId: 62962558714. Your payment of 5,000 RWF to Samuel Carter 42535 has been completed at 2024-09-22 19:27:38. Your new balance: 12,600 RWF. Fee was 0 RWF.",62962558714,"5,000",Payments to Code Holders
09/22/2024,"*165*S*1300 RWF transferred to Samuel Carter (250790777777) from 36521838 at 2024-09-22 20:11:27 . Fee was: 100 RWF. New balance: 11200 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,1300,Transfers to Mobile Numbers
09/23/2024,"*165*S*10500 RWF transferred to Samuel Carter (250791666666) from 36521838 at 2024-09-23 12:13:25 . Fee was: 250 RWF. New balance: 450 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,10500,Transfers to Mobile Numbers
09/23/2024,*113*R*A bank deposit of 10000 RWF has been added to your mobile money account at 2024-09-23 13:32:08. Your NEW BALANCE :10450 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,10000,Incoming Money
09/23/2024,"TxId: 37376382898. Your payment of 5,800 RWF to Robert Brown 40003 has been completed at 2024-09-23 13:32:42. Your new balance: 4,650 RWF. Fee was 0 RWF.",37376382898,"5,800",Payments to Code Holders
09/23/2024,"*165*S*4000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-09-23 15:07:06 . Fee was: 100 RWF. New balance: 550 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,4000,Transfers to Mobile Numbers
09/23/2024,*113*R*A bank deposit of 15000 RWF has been added to your mobile money account at 2024-09-23 20:15:39. Your NEW BALANCE :15550 RWF. Cash Deposit::CASH::::0::250795963036.Thank you for using MTN MobileMoney.*EN#,,15000,Incoming Money
09/23/2024,"*165*S*15000 RWF transferred to Samuel Carter (250788999999) from 36521838 at 2024-09-23 20:16:23 . Fee was: 250 RWF. New balance: 300 RWF. Kugura ama inite cg interineti kuri MoMo, Kanda *182*2*1# .*EN#",,15000,Transfers to Mobile Numbers
